id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,withheld,predictions
1169127767776141317,"RT @acnewsitics: They should have called this hurricane ""Donald"" instead of ""Dorian"" because it's slow, it has no direction, and it destroy…",2698921543,2019-09-04T05:59:15.000Z,"{'retweet_count': 6143, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 57, 'end': 62, 'probability': 0.5948, 'type': 'Person', 'normalized_text': 'Donald'}, {'start': 77, 'end': 82, 'probability': 0.4162, 'type': 'Other', 'normalized_text': 'Dorian'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'acnewsitics', 'id': '1080188052365029376'}]}",False,['1169127767776141317'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1169008366087286786'}]",1169127767776141317,,,,1
1169127765913800704,RT @CNN: This aerial footage of the Bahamas shows the destruction from Hurricane Dorian on Great Abaco Island https://t.co/U4sOpjIcaa https…,482998162,2019-09-04T05:59:15.000Z,"{'retweet_count': 733, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 36, 'end': 42, 'probability': 0.9715, 'type': 'Place', 'normalized_text': 'Bahamas'}, {'start': 71, 'end': 86, 'probability': 0.4731, 'type': 'Place', 'normalized_text': 'Hurricane Dorian'}, {'start': 91, 'end': 108, 'probability': 0.7211, 'type': 'Place', 'normalized_text': 'Great Abaco Island'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'CNN', 'id': '759251'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/U4sOpjIcaa', 'expanded_url': 'https://cnn.it/2zKcDrp', 'display_url': 'cnn.it/2zKcDrp'}]}",False,['1169127765913800704'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1169105587386355712'}]",1169127765913800704,,,,1
1169127761862176768,RT @CNN: This aerial footage of the Bahamas shows the destruction from Hurricane Dorian on Great Abaco Island https://t.co/U4sOpjIcaa https…,2610759102,2019-09-04T05:59:14.000Z,"{'retweet_count': 733, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 36, 'end': 42, 'probability': 0.9715, 'type': 'Place', 'normalized_text': 'Bahamas'}, {'start': 71, 'end': 86, 'probability': 0.4731, 'type': 'Place', 'normalized_text': 'Hurricane Dorian'}, {'start': 91, 'end': 108, 'probability': 0.7211, 'type': 'Place', 'normalized_text': 'Great Abaco Island'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'CNN', 'id': '759251'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/U4sOpjIcaa', 'expanded_url': 'https://cnn.it/2zKcDrp', 'display_url': 'cnn.it/2zKcDrp'}]}",False,['1169127761862176768'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1169105587386355712'}]",1169127761862176768,,,,1
1169127748314570754,Here's the latest advisory on #Dorian from the National Hurricane Center. https://t.co/iBDzObJCon,334098402,2019-09-04T05:59:11.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,"{'annotations': [{'start': 31, 'end': 36, 'probability': 0.3615, 'type': 'Person', 'normalized_text': 'Dorian'}, {'start': 47, 'end': 71, 'probability': 0.7372, 'type': 'Place', 'normalized_text': 'National Hurricane Center'}], 'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/iBDzObJCon', 'expanded_url': 'https://twitter.com/WCTVPinPointWX/status/1169127748314570754/photo/1', 'display_url': 'pic.twitter.com/iBDzObJCon', 'media_key': '3_1169127747454668801'}], 'hashtags': [{'start': 30, 'end': 37, 'tag': 'Dorian'}]}",False,['1169127748314570754'],SocialNewsDesk,en,,1169127748314570754,,{'media_keys': ['3_1169127747454668801']},,1
1169127747970633728,"Good Wednesday morning! A scattered T-storm for us this afternoon. Warm &amp; humid with a busy breeze. Highs 78-83. Watching Dorian off of Florida. I think a landfall is possible on coastal NC, then passing SE of CT Friday-early Sat. Tides will run high! Lots to talk about! https://t.co/1ZNdSoTtA8",21689801,2019-09-04T05:59:11.000Z,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 18, 'quote_count': 2}",everyone,"{'annotations': [{'start': 140, 'end': 146, 'probability': 0.9775, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 191, 'end': 192, 'probability': 0.7293, 'type': 'Place', 'normalized_text': 'NC'}], 'urls': [{'start': 276, 'end': 299, 'url': 'https://t.co/1ZNdSoTtA8', 'expanded_url': 'https://twitter.com/gilsimmons/status/1169127747970633728/photo/1', 'display_url': 'pic.twitter.com/1ZNdSoTtA8', 'media_key': '3_1169127732795650048'}, {'start': 276, 'end': 299, 'url': 'https://t.co/1ZNdSoTtA8', 'expanded_url': 'https://twitter.com/gilsimmons/status/1169127747970633728/photo/1', 'display_url': 'pic.twitter.com/1ZNdSoTtA8', 'media_key': '3_1169127732795596800'}]}",False,['1169127747970633728'],Twitter for iPhone,en,,1169127747970633728,,"{'media_keys': ['3_1169127732795650048', '3_1169127732795596800']}",,1
1169127745978281987,RT @RARohde: #Dorian's incredible stall over the island of Grand Bahama appears to set a new record for the slowest moving major hurricane…,703897598,2019-09-04T05:59:10.000Z,"{'retweet_count': 130, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 14, 'end': 19, 'probability': 0.7878, 'type': 'Person', 'normalized_text': 'Dorian'}, {'start': 59, 'end': 70, 'probability': 0.944, 'type': 'Place', 'normalized_text': 'Grand Bahama'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'RARohde', 'id': '816592081200279552'}], 'hashtags': [{'start': 13, 'end': 20, 'tag': 'Dorian'}]}",False,['1169127745978281987'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1168877388429692928'}]",1169127745978281987,,,,1
1169127740706086914,RT @fox35orlando: TRACKING DORIAN: The 11 p.m. update on Hurricane Dorian https://t.co/hn9dwbODQr,1159261676,2019-09-04T05:59:09.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 27, 'end': 32, 'probability': 0.5637, 'type': 'Place', 'normalized_text': 'DORIAN'}, {'start': 57, 'end': 72, 'probability': 0.614, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'fox35orlando', 'id': '16513416'}], 'urls': [{'start': 74, 'end': 97, 'url': 'https://t.co/hn9dwbODQr', 'expanded_url': 'https://www.pscp.tv/w/cD8fvTI0MTczNzF8MU93eFdkbGtMeXBLUXYGq6qhJJd3u5rvTUCzVvJcnFE3lWVW-igFZH93V1ZS', 'display_url': 'pscp.tv/w/cD8fvTI0MTcz…', 'status': 200, 'unwound_url': 'https://www.pscp.tv/w/cD8fvTI0MTczNzF8MU93eFdkbGtMeXBLUXYGq6qhJJd3u5rvTUCzVvJcnFE3lWVW-igFZH93V1ZS'}]}",False,['1169127740706086914'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1169082173468446720'}]",1169127740706086914,,,,1
1169127737124106240,"RT @Underrated_JR: Y’all President Say He was never Sure Category 5 Storms Existed, He Thought They Were Myths 😂

I’m Bout To DMX Challenge…",2552814404,2019-09-04T05:59:08.000Z,"{'retweet_count': 1103, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 17, 'username': 'Underrated_JR', 'id': '758743065121001472'}]}",False,['1169127737124106240'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1168657632317583360'}]",1169127737124106240,,,,1
1169127736583118850,RT @OfficialJoelF: Please consider donating your unused hurricane supplies. We dodged a bullet but our neighbors weren’t so fortunate :( ht…,289108484,2019-09-04T05:59:08.000Z,"{'retweet_count': 3799, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 17, 'username': 'OfficialJoelF', 'id': '628776007'}]}",False,['1169127736583118850'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1169048106744373259'}]",1169127736583118850,,,,1
1169127733600890881,RT @CNNnewsroom: Before-and-after satellite images show vast areas of Grand Bahama Island under water after Hurricane Dorian passed through…,373184844,2019-09-04T05:59:07.000Z,"{'retweet_count': 498, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 70, 'end': 88, 'probability': 0.9361, 'type': 'Place', 'normalized_text': 'Grand Bahama Island'}, {'start': 108, 'end': 123, 'probability': 0.5576, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'CNNnewsroom', 'id': '9567972'}]}",False,['1169127733600890881'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1168891239225266177'}]",1169127733600890881,,,,1
1169127729897361409,RT @CNN: This aerial footage of the Bahamas shows the destruction from Hurricane Dorian on Great Abaco Island https://t.co/U4sOpjIcaa https…,1138267640563216384,2019-09-04T05:59:06.000Z,"{'retweet_count': 733, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 36, 'end': 42, 'probability': 0.9715, 'type': 'Place', 'normalized_text': 'Bahamas'}, {'start': 71, 'end': 86, 'probability': 0.4731, 'type': 'Place', 'normalized_text': 'Hurricane Dorian'}, {'start': 91, 'end': 108, 'probability': 0.7211, 'type': 'Place', 'normalized_text': 'Great Abaco Island'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'CNN', 'id': '759251'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/U4sOpjIcaa', 'expanded_url': 'https://cnn.it/2zKcDrp', 'display_url': 'cnn.it/2zKcDrp'}]}",False,['1169127729897361409'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1169105587386355712'}]",1169127729897361409,,,,1
1169127724016947203,RT @ABC: RACE AGAINST TIME: Dramatic video shows group of people swimming through raging Bahamas floodwaters as the eye of Hurricane Dorian…,25369528,2019-09-04T05:59:05.000Z,"{'retweet_count': 1622, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 89, 'end': 95, 'probability': 0.8813, 'type': 'Place', 'normalized_text': 'Bahamas'}, {'start': 123, 'end': 138, 'probability': 0.3707, 'type': 'Place', 'normalized_text': 'Hurricane Dorian'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'ABC', 'id': '28785486'}]}",False,['1169127724016947203'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1168835589027848194'}]",1169127724016947203,,,,1
1169127723786280960,"Tropical storm force winds can already be felt along the Florida coast from Category 2 Hurricane Dorian after the storm caused widespread devastation and 7 deaths in the Bahamas.
Listen: https://t.co/Dw0cHZqOf8",24362769,2019-09-04T05:59:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 57, 'end': 63, 'probability': 0.9116, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 87, 'end': 102, 'probability': 0.5307, 'type': 'Place', 'normalized_text': 'Hurricane Dorian'}, {'start': 170, 'end': 176, 'probability': 0.9688, 'type': 'Place', 'normalized_text': 'Bahamas'}], 'urls': [{'start': 187, 'end': 210, 'url': 'https://t.co/Dw0cHZqOf8', 'expanded_url': 'http://bit.ly/cbsnewscast', 'display_url': 'bit.ly/cbsnewscast'}]}",False,['1169127723786280960'],Twitter Web App,en,,1169127723786280960,,,,1
1169127720678232065,"lololo...
Donald Trump’s Disastrous Hurricane Dorian Response | The Daily Show https://t.co/wxiHjMixHq via @YouTube",1137267489581293569,2019-09-04T05:59:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 10, 'end': 21, 'probability': 0.9693, 'type': 'Person', 'normalized_text': 'Donald Trump'}, {'start': 36, 'end': 51, 'probability': 0.6357, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 64, 'end': 77, 'probability': 0.925, 'type': 'Other', 'normalized_text': 'The Daily Show'}], 'mentions': [{'start': 107, 'end': 115, 'username': 'YouTube', 'id': '10228272'}], 'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/wxiHjMixHq', 'expanded_url': 'https://youtu.be/ZQJkwYh1vfk', 'display_url': 'youtu.be/ZQJkwYh1vfk'}]}",False,['1169127720678232065'],Twitter Web Client,en,,1169127720678232065,,,,1
1169127719042539520,Hurricane Dorian as played by Lee Van Cleef. https://t.co/2l7HkFdA9P,901601940173455360,2019-09-04T05:59:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.412, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 30, 'end': 42, 'probability': 0.9462, 'type': 'Person', 'normalized_text': 'Lee Van Cleef'}], 'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/2l7HkFdA9P', 'expanded_url': 'https://twitter.com/XRobsPunchinBag/status/1169127719042539520/photo/1', 'display_url': 'pic.twitter.com/2l7HkFdA9P', 'media_key': '16_1169127671831416833'}]}",False,['1169127719042539520'],Twitter Web App,en,,1169127719042539520,,{'media_keys': ['16_1169127671831416833']},,1
1169127716400062468,"RT @Puri_Official: Morning cleanliness drive including road sweeping, garbage lifting, door-to-door garbage collection carried out across t…",849176426523705344,2019-09-04T05:59:03.000Z,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 17, 'username': 'Puri_Official', 'id': '876679737950613504'}]}",False,['1169127716400062468'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1169122459578183681'}]",1169127716400062468,,,,1
1169127714537824256,"Hurricane Dorian: Water moccasins, other snakes on the move as deadly storm brings floods https://t.co/RnnquZsT7j",1560879775,2019-09-04T05:59:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.5608, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/RnnquZsT7j', 'expanded_url': 'https://www.actionnewsjax.com/news/trending-now/hurricane-dorian-water-moccasins-other-snakes-on-the-move-as-deadly-storm-brings-floods/982380298', 'display_url': 'actionnewsjax.com/news/trending-…'}]}",False,['1169127714537824256'],SocialNewsDesk,en,,1169127714537824256,,,,1
1169127714512654337,"Hurricane Dorian: Water moccasins, other snakes on the move as deadly storm brings floods https://t.co/A1Nnu5Uks7",57735773,2019-09-04T05:59:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.5608, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}], 'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/A1Nnu5Uks7', 'expanded_url': 'https://www.actionnewsjax.com/news/trending-now/hurricane-dorian-water-moccasins-other-snakes-on-the-move-as-deadly-storm-brings-floods/982380298', 'display_url': 'actionnewsjax.com/news/trending-…'}]}",False,['1169127714512654337'],SocialNewsDesk,en,,1169127714512654337,,,,1
1169127713053052928,"* Hurricane Dorian moving NW at 6 mph, winds increasing along portions of Florida's east coast  WPTV News | West Palm Beach Florida * Maps: Track Hurricane Dorian's Path  The New York Times * Hurricane Dorian batters Bahamas with severe flash floods and… https://t.co/D48z2oKBlT",1104914720,2019-09-04T05:59:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 2, 'end': 17, 'probability': 0.4365, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 26, 'end': 27, 'probability': 0.4979, 'type': 'Place', 'normalized_text': 'NW'}, {'start': 74, 'end': 80, 'probability': 0.9557, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 108, 'end': 122, 'probability': 0.8664, 'type': 'Place', 'normalized_text': 'West Palm Beach'}, {'start': 124, 'end': 130, 'probability': 0.785, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 146, 'end': 161, 'probability': 0.4112, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 175, 'end': 188, 'probability': 0.851, 'type': 'Other', 'normalized_text': 'New York Times'}, {'start': 192, 'end': 207, 'probability': 0.4924, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 217, 'end': 223, 'probability': 0.8906, 'type': 'Place', 'normalized_text': 'Bahamas'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/D48z2oKBlT', 'expanded_url': 'http://dlvr.it/RCR6lr', 'display_url': 'dlvr.it/RCR6lr', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=BnPB8uVMQvs&utm_source=dlvr.it&utm_medium=twitter'}]}",False,['1169127713053052928'],dlvr.it,en,,1169127713053052928,,,,1
1169127711001985025,CNN meteorologist: Dorian nearly the size of Alaska - CNN https://t.co/K6p6vkQT5k,587772737,2019-09-04T05:59:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 2, 'probability': 0.9657, 'type': 'Organization', 'normalized_text': 'CNN'}, {'start': 19, 'end': 24, 'probability': 0.6224, 'type': 'Person', 'normalized_text': 'Dorian'}, {'start': 45, 'end': 50, 'probability': 0.9082, 'type': 'Place', 'normalized_text': 'Alaska'}, {'start': 54, 'end': 56, 'probability': 0.9629, 'type': 'Organization', 'normalized_text': 'CNN'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/K6p6vkQT5k', 'expanded_url': 'http://dlvr.it/RCR6jw', 'display_url': 'dlvr.it/RCR6jw'}]}",False,['1169127711001985025'],dlvr.it,en,,1169127711001985025,,,,1
1169127710821670912,"* Hurricane Dorian moving NW at 6 mph, winds increasing along portions of Florida's east coast  WPTV News | West Palm Beach Florida * Maps: Track Hurricane Dorian's Path  The New York Times * Hurricane Dorian batters Bahamas with severe flash floods and… https://t.co/1pK4ie7zPZ",1104949052,2019-09-04T05:59:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 2, 'end': 17, 'probability': 0.4365, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 26, 'end': 27, 'probability': 0.4979, 'type': 'Place', 'normalized_text': 'NW'}, {'start': 74, 'end': 80, 'probability': 0.9557, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 108, 'end': 122, 'probability': 0.8664, 'type': 'Place', 'normalized_text': 'West Palm Beach'}, {'start': 124, 'end': 130, 'probability': 0.785, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 146, 'end': 161, 'probability': 0.4112, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 175, 'end': 188, 'probability': 0.851, 'type': 'Other', 'normalized_text': 'New York Times'}, {'start': 192, 'end': 207, 'probability': 0.4924, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 217, 'end': 223, 'probability': 0.8906, 'type': 'Place', 'normalized_text': 'Bahamas'}], 'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/1pK4ie7zPZ', 'expanded_url': 'http://dlvr.it/RCR6lJ', 'display_url': 'dlvr.it/RCR6lJ', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=BnPB8uVMQvs&utm_source=dlvr.it&utm_medium=twitter'}]}",False,['1169127710821670912'],dlvr.it,en,,1169127710821670912,,,,1
1169127710477602816,"RT @NHC_Atlantic: Here are the 11 PM EDT Monday, September 2 Key Messages for Hurricane #Dorian. For more information, visit https://t.co/t…",1147009100053544960,2019-09-04T05:59:02.000Z,"{'retweet_count': 2078, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 16, 'username': 'NHC_Atlantic', 'id': '299798272'}], 'hashtags': [{'start': 88, 'end': 95, 'tag': 'Dorian'}]}",False,['1169127710477602816'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1168720517236346880'}]",1169127710477602816,,,,1
1169127709559185411,"Heathrow Airport: Flights to Miami cancelled as Hurricane Dorian devastates Florida - Express - Heathrow Airport: Flights to Miami cancelled as Hurricane Dorian devastates Florida  ExpressHEATHROW Airport flights to Miami, Florida have been cancelled and delayed as Hurricane D... https://t.co/UeI9MH3PYy",974703129395716096,2019-09-04T05:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.9784, 'type': 'Place', 'normalized_text': 'Heathrow Airport'}, {'start': 29, 'end': 33, 'probability': 0.9793, 'type': 'Place', 'normalized_text': 'Miami'}, {'start': 48, 'end': 63, 'probability': 0.5363, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 76, 'end': 82, 'probability': 0.9598, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 86, 'end': 111, 'probability': 0.658, 'type': 'Place', 'normalized_text': 'Express - Heathrow Airport'}, {'start': 125, 'end': 129, 'probability': 0.9729, 'type': 'Place', 'normalized_text': 'Miami'}, {'start': 144, 'end': 159, 'probability': 0.4848, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 216, 'end': 220, 'probability': 0.8724, 'type': 'Place', 'normalized_text': 'Miami'}, {'start': 223, 'end': 229, 'probability': 0.9611, 'type': 'Place', 'normalized_text': 'Florida'}, {'start': 266, 'end': 276, 'probability': 0.3358, 'type': 'Other', 'normalized_text': 'Hurricane D'}], 'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/UeI9MH3PYy', 'expanded_url': 'https://twitter.com/BookingAdviser/status/1169127709559185411/photo/1', 'display_url': 'pic.twitter.com/UeI9MH3PYy', 'media_key': '3_1169127707856318464'}]}",False,['1169127709559185411'],bookingadviser,en,,1169127709559185411,,{'media_keys': ['3_1169127707856318464']},,1
1169127708359561217,RT @BillyHoward423: Hurricane Dorian...the First openly LGBTQ Hurricane 🌈🌈🌈 https://t.co/omaKJ2Sicq,2639257907,2019-09-04T05:59:01.000Z,"{'retweet_count': 7640, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 20, 'end': 35, 'probability': 0.389, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}, {'start': 56, 'end': 70, 'probability': 0.548, 'type': 'Place', 'normalized_text': 'LGBTQ Hurricane'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'BillyHoward423', 'id': '14535651'}], 'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/omaKJ2Sicq', 'expanded_url': 'https://twitter.com/DenisPhillipsWx/status/1168205961447858178', 'display_url': 'twitter.com/DenisPhillipsW…'}]}",False,['1169127708359561217'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1168552154195513345'}]",1169127708359561217,,,,1
1169127707583623168,Hurricane #Dorian Intermediate ADVISORY 43A issued. https://t.co/sx3pkQmTL3,3255043846,2019-09-04T05:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 8, 'probability': 0.5012, 'type': 'Other', 'normalized_text': 'Hurricane'}, {'start': 11, 'end': 16, 'probability': 0.3245, 'type': 'Person', 'normalized_text': 'Dorian'}, {'start': 31, 'end': 38, 'probability': 0.6583, 'type': 'Other', 'normalized_text': 'ADVISORY'}], 'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/sx3pkQmTL3', 'expanded_url': 'http://go.usa.gov/W3H', 'display_url': 'go.usa.gov/W3H', 'status': 200, 'unwound_url': 'https://go.usa.gov/W3H/'}], 'hashtags': [{'start': 10, 'end': 17, 'tag': 'Dorian'}]}",False,['1169127707583623168'],iembot,en,,1169127707583623168,,,,1
1169127707579490304,Hurricane #Dorian Intermediate ADVISORY 43A issued. https://t.co/S1Hwev5NzQ,36502001,2019-09-04T05:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 8, 'probability': 0.5012, 'type': 'Other', 'normalized_text': 'Hurricane'}, {'start': 11, 'end': 16, 'probability': 0.3245, 'type': 'Person', 'normalized_text': 'Dorian'}, {'start': 31, 'end': 38, 'probability': 0.6583, 'type': 'Other', 'normalized_text': 'ADVISORY'}], 'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/S1Hwev5NzQ', 'expanded_url': 'http://go.usa.gov/W3H', 'display_url': 'go.usa.gov/W3H', 'status': 200, 'unwound_url': 'https://www.nhc.noaa.gov/nhc_storms.shtml'}], 'hashtags': [{'start': 10, 'end': 17, 'tag': 'Dorian'}]}",False,['1169127707579490304'],iembot,en,,1169127707579490304,,,,1
1169127707566891009,Hurricane #Dorian Intermediate ADVISORY 43A issued. https://t.co/qexiAr0CXN,2796729226,2019-09-04T05:59:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 8, 'probability': 0.5012, 'type': 'Other', 'normalized_text': 'Hurricane'}, {'start': 11, 'end': 16, 'probability': 0.3245, 'type': 'Person', 'normalized_text': 'Dorian'}, {'start': 31, 'end': 38, 'probability': 0.6583, 'type': 'Other', 'normalized_text': 'ADVISORY'}], 'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/qexiAr0CXN', 'expanded_url': 'http://go.usa.gov/W3H', 'display_url': 'go.usa.gov/W3H'}], 'hashtags': [{'start': 10, 'end': 17, 'tag': 'Dorian'}]}",False,['1169127707566891009'],iembot,en,,1169127707566891009,,,,1
1169127702365757440,Insurers are readying for the impact of Hurricane Dorian. https://t.co/Vs5AlexujJ,700784500658208768,2019-09-04T05:59:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,"{'annotations': [{'start': 40, 'end': 55, 'probability': 0.5981, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/Vs5AlexujJ', 'expanded_url': 'https://chdr.tv/32607', 'display_url': 'chdr.tv/32607', 'unwound_url': 'https://chdr.tv/32607'}]}",False,['1169127702365757440'],TweetDeck,en,,1169127702365757440,,,,1
1169127702218989568,WATCH OUT FOR SNAKES! This cottonmouth was spotted and captured in Lake Mary on Tuesday. Wildlife trappers are warning Central Florida residents to watch out for snakes after Hurricane Dorian passes. 🐍https://t.co/U5OcbS4bKb,16513416,2019-09-04T05:59:00.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'annotations': [{'start': 67, 'end': 75, 'probability': 0.972, 'type': 'Place', 'normalized_text': 'Lake Mary'}, {'start': 119, 'end': 133, 'probability': 0.7333, 'type': 'Place', 'normalized_text': 'Central Florida'}, {'start': 175, 'end': 190, 'probability': 0.6318, 'type': 'Other', 'normalized_text': 'Hurricane Dorian'}], 'urls': [{'start': 201, 'end': 224, 'url': 'https://t.co/U5OcbS4bKb', 'expanded_url': 'https://tinyurl.com/yys7nbp6', 'display_url': 'tinyurl.com/yys7nbp6'}]}",False,['1169127702218989568'],TweetDeck,en,,1169127702218989568,,,,1
